# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] polynom_b[n=17][T/m^n] 
+1.7400000000000002e+01 +4.7159263907490363e+01 -3.4613381064615995e+06 +2.2599386215085975e+14 -4.6160018862030109e+21 +2.1174987207847385e+28 
+1.7500000000000000e+01 +4.7159248921780474e+01 -3.4572877620949745e+06 +2.2486602905209450e+14 -4.5162497079754160e+21 +1.8406282402493838e+28 
+1.7600000000000001e+01 +4.7159234209406790e+01 -3.4535408688482759e+06 +2.2381766936474584e+14 -4.4237423874977914e+21 +1.5847560921074706e+28 
+1.7699999999999999e+01 +4.7159220004986537e+01 -3.4503310169917904e+06 +2.2290799489030559e+14 -4.3433786635482447e+21 +1.3627340747613066e+28 
+1.7800000000000001e+01 +4.7159206543155825e+01 -3.4478918216864313e+06 +2.2219622390389397e+14 -4.2800578376671712e+21 +1.1874155361298361e+28 
+1.7900000000000002e+01 +4.7159194058554938e+01 -3.4464569037558828e+06 +2.2174157621724081e+14 -4.2386793495916393e+21 +1.0716542146483310e+28 
+1.8000000000000000e+01 +4.7159182785807850e+01 -3.4462598617555141e+06 +2.2160326568398512e+14 -4.2241421105510136e+21 +1.0283023719280309e+28 
+1.8100000000000001e+01 +4.7159172870417251e+01 -3.4474466694717119e+06 +2.2181807189818916e+14 -4.2394537395478400e+21 +1.0651514970824897e+28 
+1.8199999999999999e+01 +4.7159164101354591e+01 -3.4498127441943311e+06 +2.2233302264825028e+14 -4.2800554065039249e+21 +1.1697464641993228e+28 
+1.8300000000000001e+01 +4.7159156178427715e+01 -3.4530658192921695e+06 +2.2307269562290603e+14 -4.3394955868872030e+21 +1.3245674657485891e+28 
+1.8400000000000002e+01 +4.7159148801466095e+01 -3.4569136593868085e+06 +2.2396167693208500e+14 -4.4113235024544101e+21 +1.5120967739629798e+28 
+1.8500000000000000e+01 +4.7159141670300180e+01 -3.4610640290151439e+06 +2.2492455255801059e+14 -4.4890883605382169e+21 +1.7148166179131076e+28 
+1.8600000000000001e+01 +4.7159134484758702e+01 -3.4652246909174682e+06 +2.2588590802823375e+14 -4.5663393281905163e+21 +1.9152091128151565e+28 
+1.8699999999999999e+01 +4.7159126944667172e+01 -3.4691034036913426e+06 +2.2677032782743981e+14 -4.6366254838653098e+21 +2.0957561336922548e+28 
+1.8800000000000001e+01 +4.7159118749833482e+01 -3.4724079021298010e+06 +2.2750239015334497e+14 -4.6934953539059135e+21 +2.2389380246092134e+28 
+1.8900000000000002e+01 +4.7159109600109623e+01 -3.4748459799739667e+06 +2.2800668868344006e+14 -4.7304988197934040e+21 +2.3272388804435629e+28 
+1.9000000000000000e+01 +4.7159099195305068e+01 -3.4761253743452039e+06 +2.2820780223252906e+14 -4.7411844618121380e+21 +2.3431391939435842e+28 
+1.9100000000000001e+01 +4.7159087319923799e+01 -3.4760416797546213e+06 +2.2805414669621994e+14 -4.7212158442573094e+21 +2.2750324159407645e+28 
+1.9200000000000003e+01 +4.7159074097115969e+01 -3.4747417486473587e+06 +2.2758944170633553e+14 -4.6747125883273216e+21 +2.1349531352029171e+28 
+1.9300000000000001e+01 +4.7159059734705195e+01 -3.4724602611329076e+06 +2.2688123591722147e+14 -4.6079085800310676e+21 +1.9408468824804461e+28 
+1.9400000000000002e+01 +4.7159044440536888e+01 -3.4694319282456292e+06 +2.2599708632418966e+14 -4.5270384470292929e+21 +1.7106612620028486e+28 
+1.9500000000000000e+01 +4.7159028422432293e+01 -3.4658914279372608e+06 +2.2500454117798353e+14 -4.4383360490445566e+21 +1.4623417486300573e+28 
+1.9600000000000001e+01 +4.7159011888216135e+01 -3.4620734433815745e+06 +2.2397115013030791e+14 -4.3480353693776882e+21 +1.2138341605153325e+28 
+1.9700000000000003e+01 +4.7158995045726904e+01 -3.4582126748510012e+06 +2.2296446719668453e+14 -4.2623707673000254e+21 +9.8308534568747540e+27 
+1.9800000000000001e+01 +4.7158978102781077e+01 -3.4545437947766418e+06 +2.2205203922799378e+14 -4.1875759815625555e+21 +7.8804044616695616e+27 
+1.9900000000000002e+01 +4.7158961267205619e+01 -3.4513014889966943e+06 +2.2130141657152309e+14 -4.1298850563944727e+21 +6.4664544865812833e+27 
+2.0000000000000000e+01 +4.7158944746840000e+01 -3.4487204586250507e+06 +2.2078015337039709e+14 -4.0955323574362686e+21 +5.7684721062373183e+27 
+2.0100000000000001e+01 +4.7158928705110256e+01 -3.4469791883839122e+06 +2.2053753025182341e+14 -4.0889425781544877e+21 +5.9113321848651578e+27 
+2.0200000000000003e+01 +4.7158913127849814e+01 -3.4460313629428861e+06 +2.2054974871807078e+14 -4.1073029136443313e+21 +6.8015655822333647e+27 
+2.0300000000000001e+01 +4.7158897956498159e+01 -3.4457744749462707e+06 +2.2077474296375822e+14 -4.1459914215517449e+21 +8.2911241041753063e+27 
+2.0400000000000002e+01 +4.7158883132498907e+01 -3.4461060207371730e+06 +2.2117044787961331e+14 -4.2003862056988841e+21 +1.0231960563389484e+28 
+2.0500000000000000e+01 +4.7158868597283224e+01 -3.4469234822014952e+06 +2.2169479485636453e+14 -4.2658650786765220e+21 +1.2476019981740171e+28 
+2.0600000000000001e+01 +4.7158854292293917e+01 -3.4481243565636436e+06 +2.2230571926909709e+14 -4.3378061998966817e+21 +1.4875256950594559e+28 
+2.0700000000000003e+01 +4.7158840158967045e+01 -3.4496061297863275e+06 +2.2296115329148531e+14 -4.4115874364361435e+21 +1.7281617755596647e+28 
+2.0800000000000001e+01 +4.7158826138734604e+01 -3.4512662851547408e+06 +2.2361902867860338e+14 -4.4825866318736487e+21 +1.9547048253223006e+28 
+2.0900000000000002e+01 +4.7158812173034796e+01 -3.4530023132942738e+06 +2.2423727907979688e+14 -4.5461817962611621e+21 +2.1523498945481583e+28 
+2.1000000000000000e+01 +4.7158798203330235e+01 -3.4547117353246724e+06 +2.2477384576376456e+14 -4.5977515839756110e+21 +2.3062937729614053e+28 
+2.1100000000000001e+01 +4.7158784177977942e+01 -3.4563018889773693e+06 +2.2519419246801631e+14 -4.6336450246990076e+21 +2.4050761907193299e+28 
+2.1200000000000003e+01 +4.7158770073155679e+01 -3.4577196853564782e+06 +2.2549395058334200e+14 -4.6540993031142711e+21 +2.4506267659117035e+28 
+2.1300000000000001e+01 +4.7158755871955798e+01 -3.4589218782427236e+06 +2.2567628061627209e+14 -4.6603225490090592e+21 +2.4482196103159668e+28 
+2.1400000000000002e+01 +4.7158741557506588e+01 -3.4598652663901793e+06 +2.2574435447155419e+14 -4.6535238689194980e+21 +2.4031315013573580e+28 
+2.1500000000000000e+01 +4.7158727112900102e+01 -3.4605066021527806e+06 +2.2570133214658081e+14 -4.6349113413030023e+21 +2.3206363968435170e+28 
+2.1600000000000001e+01 +4.7158712521259396e+01 -3.4608026792687844e+06 +2.2555038450603116e+14 -4.6056939962578150e+21 +2.2060108893548959e+28 
+2.1700000000000003e+01 +4.7158697765682540e+01 -3.4607102573537156e+06 +2.2529467332418641e+14 -4.5670800602685243e+21 +2.0645293317750518e+28 
+2.1800000000000001e+01 +4.7158682829290811e+01 -3.4601861264073779e+06 +2.2493736830982362e+14 -4.5202784532334059e+21 +1.9014679954106559e+28 
+2.1900000000000002e+01 +4.7158667695177634e+01 -3.4591870420511188e+06 +2.2448163050492800e+14 -4.4664973550378654e+21 +1.7221011372655800e+28 
+2.2000000000000000e+01 +4.7158652346463661e+01 -3.4576697926634219e+06 +2.2393062906544734e+14 -4.4069456298033697e+21 +1.5317048598404206e+28 
+2.2100000000000001e+01 +4.7158636781299151e+01 -3.4556251725217402e+06 +2.2329289531967000e+14 -4.3430737254265950e+21 +1.3357592429625509e+28 
+2.2200000000000003e+01 +4.7158621058033908e+01 -3.4531800956505472e+06 +2.2259843301810172e+14 -4.2773004257919285e+21 +1.1405656762547132e+28 
+2.2300000000000001e+01 +4.7158605250080377e+01 -3.4504955241306764e+06 +2.2188261885732616e+14 -4.2122870253169761e+21 +9.5263206073241902e+27 
+2.2400000000000002e+01 +4.7158589430835526e+01 -3.4477323991939584e+06 +2.2118082407890884e+14 -4.1506943429534648e+21 +7.7846498632798448e+27 
+2.2500000000000000e+01 +4.7158573673696928e+01 -3.4450516628576149e+06 +2.2052842004335028e+14 -4.0951832012545584e+21 +6.2457103798629071e+27 
+2.2600000000000001e+01 +4.7158558052072614e+01 -3.4426142712241071e+06 +2.1996078193566947e+14 -4.0484147670400253e+21 +4.9745777414141376e+27 
+2.2700000000000003e+01 +4.7158542639348887e+01 -3.4405811508972412e+06 +2.1951327704343603e+14 -4.0130495054869441e+21 +4.0363078957839548e+27 
+2.2800000000000001e+01 +4.7158527508947955e+01 -3.4391132773768334e+06 +2.1922128566530162e+14 -3.9917490313198997e+21 +3.4959888197188375e+27 
+2.2900000000000002e+01 +4.7158512734258146e+01 -3.4383715800094740e+06 +2.1912017586976666e+14 -3.9871738825150651e+21 +3.4186785717813262e+27 
+2.3000000000000000e+01 +4.7158498388683711e+01 -3.4385170099315709e+06 +2.1924532147041912e+14 -4.0019851003589380e+21 +3.8694491387285587e+27 
+2.3100000000000001e+01 +4.7158484504660919e+01 -3.4396501432577339e+06 +2.1961809631628903e+14 -4.0377291726537795e+21 +4.8847234769091566e+27 
+2.3200000000000003e+01 +4.7158470950810162e+01 -3.4416301323818075e+06 +2.2020389456491047e+14 -4.0914961420699708e+21 +6.3863774049986384e+27 
+2.3300000000000001e+01 +4.7158457554745958e+01 -3.4442557043618979e+06 +2.2095409723797994e+14 -4.1592603457184601e+21 +8.2676058242933248e+27 
+2.3400000000000002e+01 +4.7158444144141441e+01 -3.4473256631965018e+06 +2.2182010534068041e+14 -4.2369978589120839e+21 +1.0421651550314441e+28 
+2.3500000000000000e+01 +4.7158430546616124e+01 -3.4506387445388502e+06 +2.2275330236468659e+14 -4.3206832459656200e+21 +1.2741715973962628e+28 
+2.3600000000000001e+01 +4.7158416589834474e+01 -3.4539937407800471e+06 +2.2370508631033484e+14 -4.4062923217521213e+21 +1.5121034751387025e+28 
+2.3700000000000003e+01 +4.7158402101423931e+01 -3.4571893961510644e+06 +2.2462684265023288e+14 -4.4897998097555453e+21 +1.7452813418715019e+28 
+2.3800000000000001e+01 +4.7158386909032593e+01 -3.4600244830831103e+06 +2.2546996438310362e+14 -4.5671810993735336e+21 +1.9630276079683722e+28 
+2.3900000000000002e+01 +4.7158370840308081e+01 -3.4622977718811217e+06 +2.2618584369758509e+14 -4.6344114948931657e+21 +2.1546644213705969e+28 
+2.4000000000000000e+01 +4.7158353722893636e+01 -3.4638080280748662e+06 +2.2672587176136766e+14 -4.6874662253651752e+21 +2.3095137495798006e+28 
+2.4100000000000001e+01 +4.7158335457434418e+01 -3.4644133655726118e+06 +2.2705454122804897e+14 -4.7233414357106851e+21 +2.4194861796876607e+28 
+2.4200000000000003e+01 +4.7158316236619683e+01 -3.4642093370023547e+06 +2.2718876261239156e+14 -4.7431179931763952e+21 +2.4868497510724628e+28 
+2.4300000000000001e+01 +4.7158296326147770e+01 -3.4633508539204104e+06 +2.2715855091077553e+14 -4.7488979568827249e+21 +2.5164619138033583e+28 
+2.4400000000000002e+01 +4.7158275991707633e+01 -3.4619928140024426e+06 +2.2699391723545659e+14 -4.7427830326034935e+21 +2.5131791148416946e+28 
+2.4500000000000000e+01 +4.7158255498988773e+01 -3.4602901171775297e+06 +2.2672487353955116e+14 -4.7268750131511291e+21 +2.4818580668702427e+28 
+2.4600000000000001e+01 +4.7158235113699632e+01 -3.4583976878537787e+06 +2.2638143811506769e+14 -4.7032762427192902e+21 +2.4273570037070173e+28 
+2.4700000000000003e+01 +4.7158215101512013e+01 -3.4564704018578050e+06 +2.2599361649053609e+14 -4.6740879460662048e+21 +2.3545310546926655e+28 
+2.4800000000000001e+01 +4.7158195728148876e+01 -3.4546632013509129e+06 +2.2559143140715294e+14 -4.6414128455244857e+21 +2.2682394792308579e+28 
+2.4900000000000002e+01 +4.7158177259284194e+01 -3.4531309663110096e+06 +2.2520488964550472e+14 -4.6073522841485836e+21 +2.1733377503505431e+28 
+2.5000000000000000e+01 +4.7158159960618448e+01 -3.4520286103890971e+06 +2.2486400665873944e+14 -4.5740083566283640e+21 +2.0746834090486588e+28 
+2.5100000000000001e+01 +4.7158144009511986e+01 -3.4514674441897240e+06 +2.2459164005698841e+14 -4.5430749715796690e+21 +1.9764027601679532e+28 
+2.5200000000000003e+01 +4.7158129229982798e+01 -3.4513843928511371e+06 +2.2438202366501794e+14 -4.5146139932280944e+21 +1.8796991722133539e+28 
+2.5300000000000001e+01 +4.7158115357715175e+01 -3.4516727877209694e+06 +2.2422223601819688e+14 -4.4882793310076818e+21 +1.7850454334573208e+28 
+2.5400000000000002e+01 +4.7158102128401019e+01 -3.4522259700607606e+06 +2.2409935819052684e+14 -4.4637251124955762e+21 +1.6929149276357264e+28 
+2.5500000000000000e+01 +4.7158089277724613e+01 -3.4529372696803412e+06 +2.2400046811464856e+14 -4.4406051834698232e+21 +1.6037802461594907e+28 
+2.5600000000000001e+01 +4.7158076541373468e+01 -3.4537000221885662e+06 +2.2391264546512162e+14 -4.4185735546692179e+21 +1.5181144610546093e+28 
+2.5700000000000003e+01 +4.7158063655036557e+01 -3.4544075654865396e+06 +2.2382297049197512e+14 -4.3972842843881184e+21 +1.4363907692840049e+28 
+2.5800000000000001e+01 +4.7158050354382475e+01 -3.4549532092642491e+06 +2.2371851598407562e+14 -4.3763907757330782e+21 +1.3590805511732498e+28 
+2.5900000000000002e+01 +4.7158036375132596e+01 -3.4552303323797900e+06 +2.2358637264567441e+14 -4.3555479869931897e+21 +1.2866594678304532e+28 
+2.6000000000000000e+01 +4.7158021452933937e+01 -3.4551322185898945e+06 +2.2341360682566328e+14 -4.3344087767631449e+21 +1.2195974274920196e+28 
+2.6100000000000001e+01 +4.7158005395925912e+01 -3.4545868549968139e+06 +2.2319187442378319e+14 -4.3127845697649068e+21 +1.1583513768408730e+28 
+2.6200000000000003e+01 +4.7157988301970789e+01 -3.4536607294351598e+06 +2.2293110970672459e+14 -4.2911141832440860e+21 +1.1033076070203314e+28 
+2.6300000000000001e+01 +4.7157970341343407e+01 -3.4524549312895215e+06 +2.2264581049361609e+14 -4.2699927635378863e+21 +1.0548333270047601e+28 
+2.6400000000000002e+01 +4.7157951684344170e+01 -3.4510705825588270e+06 +2.2235048289220944e+14 -4.2500161671019511e+21 +1.0132976820333721e+28 
+2.6500000000000000e+01 +4.7157932501230832e+01 -3.4496087520256606e+06 +2.2205961956957256e+14 -4.2317791023328526e+21 +9.7906669230740873e+27 
+2.6600000000000001e+01 +4.7157912962329497e+01 -3.4481705938846907e+06 +2.2178773485511156e+14 -4.2158781343342500e+21 +9.5251144551673975e+27 
+2.6700000000000003e+01 +4.7157893237902968e+01 -3.4468571829297305e+06 +2.2154932286384803e+14 -4.2029080907900455e+21 +9.3399827783406487e+27 
+2.6800000000000001e+01 +4.7157873498253856e+01 -3.4457696447380530e+06 +2.2135889078502144e+14 -4.1934649314863355e+21 +9.2389663758187031e+27 
+2.6900000000000002e+01 +4.7157853913656474e+01 -3.4450090668524317e+06 +2.2123093572983106e+14 -4.1881437276844752e+21 +9.2257350062206002e+27 
+2.7000000000000000e+01 +4.7157834654404439e+01 -3.4446765638475013e+06 +2.2117996212905103e+14 -4.1875402044630662e+21 +9.3039767792920298e+27 
+2.7100000000000001e+01 +4.7157815847429497e+01 -3.4448408183105532e+06 +2.2121535834641238e+14 -4.1919881537824348e+21 +9.4737187713193463e+27 
+2.7200000000000003e+01 +4.7157797446212513e+01 -3.4454407884281315e+06 +2.2132605052206375e+14 -4.2007738734505728e+21 +9.7203516171938519e+27 
+2.7300000000000001e+01 +4.7157779360873690e+01 -3.4463829997804752e+06 +2.2149584837286100e+14 -4.2129216887078634e+21 +1.0025603695834445e+28 
+2.7400000000000002e+01 +4.7157761501542701e+01 -3.4475739926758287e+06 +2.2170856566784075e+14 -4.2274562876377688e+21 +1.0371213560075984e+28 
+2.7500000000000000e+01 +4.7157743778347090e+01 -3.4489203045119559e+06 +2.2194801548959422e+14 -4.2434023039417828e+21 +1.0738918379388610e+28 
+2.7600000000000001e+01 +4.7157726101401948e+01 -3.4503284564255788e+06 +2.2219800661753078e+14 -4.2597839910446647e+21 +1.1110444713299087e+28 
+2.7700000000000003e+01 +4.7157708380832659e+01 -3.4517049822295671e+06 +2.2244235108404444e+14 -4.2756258849468239e+21 +1.1467526921531265e+28 
+2.7800000000000001e+01 +4.7157690526765087e+01 -3.4529564169598119e+06 +2.2266486128070222e+14 -4.2899525536266867e+21 +1.1791900241452144e+28 
+2.7900000000000002e+01 +4.7157672449319868e+01 -3.4539892884720908e+06 +2.2284934770217128e+14 -4.3017883993630808e+21 +1.2065295343527879e+28 
+2.8000000000000000e+01 +4.7157654058643352e+01 -3.4547101579844099e+06 +2.2297962947880009e+14 -4.3101585741689043e+21 +1.2269463539060746e+28 
+2.8100000000000001e+01 +4.7157635287355390e+01 -3.4550545927654821e+06 +2.2304475948932784e+14 -4.3144132230331761e+21 +1.2392239514103197e+28 
+2.8200000000000003e+01 +4.7157616158232379e+01 -3.4550745212362399e+06 +2.2305481235113616e+14 -4.3152099745032474e+21 +1.2445997983682703e+28 
+2.8300000000000001e+01 +4.7157596716586497e+01 -3.4548509553371142e+06 +2.2302511601757941e+14 -4.3135331259487821e+21 +1.2449242723075983e+28 
+2.8400000000000002e+01 +4.7157577007674803e+01 -3.4544648390893238e+06 +2.2297098137422534e+14 -4.3103655208141461e+21 +1.2420437997859938e+28 
+2.8500000000000000e+01 +4.7157557076817639e+01 -3.4539971964391656e+06 +2.2290773967967866e+14 -4.3066917543560112e+21 +1.2378095990340498e+28 
+2.8600000000000001e+01 +4.7157536969301134e+01 -3.4535290078610964e+06 +2.2285071107730938e+14 -4.3034954642863885e+21 +1.2340702659860039e+28 
+2.8700000000000003e+01 +4.7157516730413278e+01 -3.4531412553325952e+06 +2.2281521596087819e+14 -4.3017603021003460e+21 +1.2326744190798386e+28 
+2.8800000000000001e+01 +4.7157496405456300e+01 -3.4529149404136157e+06 +2.2281657994732253e+14 -4.3024703816868021e+21 +1.2354719672652114e+28 
+2.8900000000000002e+01 +4.7157476039707312e+01 -3.4529310313615873e+06 +2.2287011996333703e+14 -4.3066090585576335e+21 +1.2443107239400867e+28 
+2.9000000000000000e+01 +4.7157455678473539e+01 -3.4532705353038795e+06 +2.2299116293454322e+14 -4.3151605528973180e+21 +1.2610408768369760e+28 
+2.9100000000000001e+01 +4.7157435361172368e+01 -3.4539864453233788e+06 +2.2318932679951234e+14 -4.3287403235713577e+21 +1.2868363540050297e+28 
+2.9200000000000003e+01 +4.7157415103688059e+01 -3.4550197321162671e+06 +2.2345140231196488e+14 -4.3464895499229871e+21 +1.3201681673624202e+28 
+2.9300000000000001e+01 +4.7157394916046648e+01 -3.4562833913123230e+06 +2.2375848105458450e+14 -4.3671814878700341e+21 +1.3588333500007762e+28 
+2.9400000000000002e+01 +4.7157374808263427e+01 -3.4576904056968442e+06 +2.2409165138591231e+14 -4.3895891178485386e+21 +1.4006281835805442e+28 
+2.9500000000000000e+01 +4.7157354790347085e+01 -3.4591537492117472e+06 +2.2443199937728844e+14 -4.4124852226330282e+21 +1.4433484082722347e+28 
+2.9600000000000001e+01 +4.7157334872333024e+01 -3.4605864309450760e+06 +2.2476062025822359e+14 -4.4346433836058222e+21 +1.4847919697578233e+28 
+2.9700000000000003e+01 +4.7157315064219652e+01 -3.4619014105848535e+06 +2.2505859626718919e+14 -4.4548360424655411e+21 +1.5227536530106692e+28 
+2.9800000000000001e+01 +4.7157295376052218e+01 -3.4630117107201125e+06 +2.2530702625557281e+14 -4.4718371023399100e+21 +1.5550323034439747e+28 
+2.9900000000000002e+01 +4.7157275817823184e+01 -3.4638302838640371e+06 +2.2548699063821856e+14 -4.4844188477955223e+21 +1.5794222750918729e+28 
+3.0000000000000000e+01 +4.7157256399558932e+01 -3.4642701259484403e+06 +2.2557958106820691e+14 -4.4913545408542708e+21 +1.5937206182408147e+28 
+3.0100000000000001e+01 +4.7157237122443050e+01 -3.4642743204543456e+06 +2.2557246706036091e+14 -4.4918366736395026e+21 +1.5964672228427189e+28 
+3.0200000000000003e+01 +4.7157217952380222e+01 -3.4639064084160831e+06 +2.2547965579765975e+14 -4.4867368560979172e+21 +1.5891792473391740e+28 
+3.0300000000000001e+01 +4.7157198846383579e+01 -3.4632599522717167e+06 +2.2532171487871728e+14 -4.4773443963121508e+21 +1.5741124396631534e+28 
+3.0400000000000002e+01 +4.7157179761526137e+01 -3.4624285937607638e+06 +2.2511923261174981e+14 -4.4649504107488435e+21 +1.5535275468330326e+28 
+3.0500000000000000e+01 +4.7157160654847814e+01 -3.4615059306826680e+06 +2.2489278580340003e+14 -4.4508450102599211e+21 +1.5296825339057642e+28 
+3.0600000000000001e+01 +4.7157141483410257e+01 -3.4605855890800483e+06 +2.2466295858936912e+14 -4.4363189429458289e+21 +1.5048371220423320e+28 
+3.0700000000000003e+01 +4.7157122204252204e+01 -3.4597611660549417e+06 +2.2445032771583603e+14 -4.4226623212052063e+21 +1.4812492934375247e+28 
+3.0800000000000001e+01 +4.7157102774435799e+01 -3.4591262878201269e+06 +2.2427547728961491e+14 -4.4111658864808585e+21 +1.4611787429857935e+28 
+3.0900000000000002e+01 +4.7157083150989841e+01 -3.4587745385853713e+06 +2.2415898071670222e+14 -4.4031194605180577e+21 +1.4468826509167916e+28 
+3.1000000000000000e+01 +4.7157063290989782e+01 -3.4587995614403784e+06 +2.2412142644787366e+14 -4.3998141620620121e+21 +1.4406217529390826e+28 
